id,股票简称,最新价,涨跌幅(%),PE(TTM),PE(静),市净率,PEG值,市销率,市现率,所属行业,收益,总股本,ROE,净利率(%),负债率(%),同比(%),每股净资产,毛利率,PE(动),净利润,总营收,总值,流值
601555,东吴证券,7.39,1.371742112,16.78516317,21.3258694,0.9455352,-0.606892032,3.24559919,74.56528416,证券,0.116449149,5007502651,1.51,25.89851445,77.17004554,412.8367577,7.8156794,0,1587,583119421.8,2254473361,37005444591,37005444591
601566,九牧王,11.79,4.521276596,110.5973551,-72.52261106,1.76161393,0.213484359,2.57941358,17.54945004,纺织服装,0.169180741,574637150,2.56,12.85269784,33.46602877,269.1940102,6.6927264,60.53440497,1742,97217538.98,772263509.2,6774971998,6774971998
601567,三星医疗,13.37,-0.074738416,17.93425443,19.92072779,1.92978165,0.366395384,2.0169623,10.5589361,电网设备,0.190787797,1412651571,2.79,12.12475129,39.00705648,63.84050401,6.928245,30.45108271,1752,269516681.6,2248372446,18887151504,18538428239
601568,北元集团,5.59,-0.178571429,20.76947684,15.34743455,1.60996341,-1.124798386,1.85290223,19.7507373,化学原料,0.034616337,3972222224,1,5.416261371,18.24882099,-73.3107932,3.4721286,12.37889399,4037,137503783,2538721335,22204722232,14230903995
601577,长沙银行,8.38,2.070645554,4.83553951,4.94778429,0.60039301,0.584207128,1.43031089,2.65946938,银行,0.492190363,4021553754,3.59,34.3741588,93.27747825,8.681113776,13.9575242,0,426,1979370000,6081359000,33700620459,17326542277
601579,会稽山,11.93,2.227934876,39.24768898,39.51624389,1.51931879,-1.579122425,4.69081923,18.57729405,酿酒行业,0.165576164,479463409,2.11,21.47407283,15.26375571,1.26339294,7.8522033,48.649779,1801,79387712.01,369876313.3,5719998469,5719998469
601588,北辰实业,2.14,2.392344498,-4.57516364,-4.57337266,0.56207285,0.002970072,0.48530091,1.88268689,房地产服务,0.009702696,3367020000,0.26,1.1504506,76.45600683,1.924178964,3.8073356,15.13072042,5514,32669170,4185000121,7205422800,5692400000
601595,上海电影,34.49,-0.862316758,-51.95536247,-46.17268787,9.59809992,0.015401985,39.77700511,7357.898887,文化传媒,0.080267069,448200000,2.26,21.21375288,40.77699296,2894.580699,3.5934196,23.66069977,10742,35975700.4,177544049.1,15458418000,15458418000
601598,中国外运,5.48,-10.01642036,9.87804067,9.82540626,1.11523553,1.061268401,0.39367446,6.18421966,物流行业,0.131738286,7294216875,2.72,4.490625031,51.39306712,-2.206117611,4.9137602,6.844678611,1040,960927630.5,22361188077,39972308475,28802424475
601599,浙文影业,4.03,10.10928962,56.1812946,57.2021577,3.52052085,-16.76596872,1.74980617,96.41963507,纺织服装,0.029752755,1160542453,2.63,5.142990787,58.74505311,4.496157652,1.144717,17.56179173,3386,34529335.35,685047279,4676986086,3597681605
601600,中国铝业,6.06,-3.656597774,26.02963465,24.80941219,1.91251252,-1.541819575,0.37567906,4.82569956,有色金属,0.105644631,17161591551,3.27,4.377161731,57.35143582,-9.778854862,3.1686067,9.118661593,1434,1813030000,66279365000,1.03999E+11,79256964317
601601,中国太保,32.31,-0.767813268,11.46647604,12.6308762,1.25118537,-1.372262081,0.66036378,2.15079735,保险,1.208481014,9620341455,4.9,12.59508825,88.22839731,27.38030021,25.8235117,0,668,11626000000,94386000000,3.10833E+11,2.21163E+11
601606,长城军工,12.68,-4.157218443,113.4746359,114.813962,3.55962312,-5.033599612,5.48795685,-183.4072011,专用设备,-0.040035714,724228400,-0.56,-13.72218856,37.32766437,3.153187853,3.5621749,20.42685472,-7918,-28995001.45,214386067.3,9183216112,9183216112
601607,上海医药,21.9,-2.319357716,13.77218481,14.42591233,1.18179301,1.293246169,0.3358033,17.57692395,医药商业,0.410162625,3700116088,2.24,2.94904129,61.22961778,21.31308489,18.5316646,13.03836505,1335,1517649326,66226461496,81032542327,42230536237
601608,中信重工,4.16,-3.703703704,122.4359627,124.0541939,2.33759992,-4.293693185,2.04359758,13.4588477,专用设备,0.018451841,4339419293,1.04,3.764575632,58.69110583,2.461120234,1.7796031,18.4574565,5636,80070276.67,2172383005,18051984259,18051984259
601609,金田股份,6.77,-1.167883212,27.04593568,23.84041806,1.34803637,-0.892635104,0.09653811,18.656303,有色金属,0.057055697,1479908273,1.11,0.367471439,65.63331303,-37.10261562,5.0221197,2.055530911,2966,84437198.57,24012894100,10018979008,9925116343
601611,中国核建,9.16,-2.345415778,15.03344559,15.76363628,1.56348669,1.04695139,0.27171914,-5.80548109,工程建设,0.168314403,3019471646,2.91,2.419270087,82.45185204,20.14689366,5.8587003,8.718370357,1361,508220568.7,28928590333,27658360277,24114976565
601615,明阳智能,18.62,2.02739726,23.24450771,12.24632196,1.51643575,2.625076296,1.60608191,28.18379044,风电设备,-0.099584595,2272085706,-0.81,-8.452349407,60.49853873,-116.0666318,12.2787926,13.36502721,-4674,-226264734.2,2719620244,42306235846,39269522501
601616,广电电气,3.32,0.911854103,64.64633549,52.32270788,1.26558238,-4.596720643,3.36889239,20.42797801,电网设备,0.001722966,935575000,0.07,2.716099457,14.36258578,-87.53189215,2.6232982,30.57106564,48173,1611964.11,173702085.5,3106109000,3106109000
601618,中国中冶,4.29,-0.923787529,8.10938159,8.65471539,0.92883058,0.312149867,0.14360372,7.98231856,工程建设,0.162706136,20723619170,3.38,3.038284445,72.2245855,25.7653655,4.618711,9.445944556,659,3371860000,1.44453E+11,88904326239,76587736239
601619,嘉泽新能,4.71,0.426439232,16.36443331,21.41344252,1.90621198,-0.763207947,5.18477407,7.78400023,电力行业,0.101024269,2434312419,4.14,38.31010999,68.33218086,204.6547724,2.4708689,65.00625324,1166,245924632.2,642217446.8,11465611493,11271634853
601628,中国人寿,38.95,2.5,31.62172224,34.31551212,2.38827817,-0.893884849,1.2941806,3.14682451,保险,0.63276797,28264705000,3.99,4.942655103,91.39096391,18.03722281,16.3088205,0,1539,17885000000,3.68385E+11,1.10091E+12,8.11076E+11
601633,长城汽车,28.32,0.035323207,35.31022735,29.07491002,3.8155186,1.854870846,1.81030317,15.42644362,汽车整车,0.02053092,8486384949,0.27,0.604860945,64.4370483,-89.33639786,7.42232,16.06968961,34485,174233291.2,29038525581,2.40334E+11,1.73925E+11
601636,旗滨集团,9.15,-0.543478261,27.06088563,18.64764346,1.96483615,-0.538867606,1.83506511,48.674946,玻璃玻纤,0.041976848,2683500504,0.89,3.607496622,49.50596543,-78.42129733,4.6568769,13.41370019,5449,112644894,3130753381,24554029612,24554029612
601658,邮储银行,5.38,-0.185528757,6.16555051,6.25981636,0.7113809,0.520451752,1.57860088,1.50036164,银行,0.265023344,99161076038,3.59,29.81409435,93.93425742,5.216799455,7.5627558,0,508,26280000000,88163000000,5.33487E+11,60656602429
601665,齐鲁银行,4.34,0.230946882,5.37491512,5.54189188,0.6616458,0.284879368,1.76038798,0.53991005,银行,0.221655303,4580833334,3.03,35.67343843,93.08348092,12.32906415,6.5594008,0,489,1015366000,2863803000,19880816670,10067284576
601666,平煤股份,9.99,0.807265388,4.41326784,4.04011419,1.02978039,0.047276876,0.66096258,1.79745982,煤炭行业,0.495089435,2315215955,4.97,14.59988234,66.51446745,-29.69108128,9.7010976,27.87088747,504,1146238959,8629943812,23129007390,22919497110
601668,中国建筑,6.73,-0.59084195,5.34774995,5.53909844,0.72409038,-6.736279443,0.1347463,4.6314955,工程建设,0.351614413,41934432844,3.73,3.362597757,74.48273844,14.10851613,9.2944198,8.092441623,479,14744751000,5.24828E+11,2.82219E+11,2.78086E+11
601669,中国电建,7.46,-0.267379679,11.00506888,11.23761793,1.07394671,0.295975906,0.22407903,8.00648882,工程建设,0.175345121,17226159334,2.48,2.907879402,77.77100889,8.695710981,6.9463409,12.20732861,1064,3020522991,1.33475E+11,1.28507E+11,81995856227
601677,明泰铝业,13.36,-0.224047797,9.51800636,8.10512149,1.04595721,-0.77006158,0.49106344,-7.96181007,有色金属,0.364691299,969816852,2.86,5.814787957,30.32642367,-40.15337057,12.7729891,12.46095324,916,353683767.6,6093314615,12956753143,12956753143
601678,滨化股份,5,-0.199600798,11.69531812,8.73212684,0.90580575,-0.443453741,1.22414891,7.68856633,化学原料,0.034854059,2058036276,0.63,4.220706079,37.20022661,-80.62918079,5.5199473,17.21754335,3586,71730916.84,1755630659,10290181380,10290181380
601686,友发集团,6.92,0.435413643,26.00020242,33.32547875,1.58252093,-0.187039742,0.14879209,7.96155509,钢铁行业,0.149937712,1430458391,3.35,1.51145132,59.35777021,63.98307956,4.37277,3.402229917,1154,214479658.3,14372193146,9898772066,3895114314
601688,华泰证券,14.57,0.621546961,10.94395646,11.96371781,0.88766963,-0.583046225,3.91442101,7.47857393,证券,0.357556479,9075589027,1.86,36.81518569,79.96084533,46.49335043,16.4137643,0,1019,3245035654,8993372542,1.32231E+11,1.06745E+11
601689,拓普集团,54.23,2.494802495,33.87123478,35.15261129,4.80526978,0.437037077,3.57518018,23.19902972,汽车零部件,0.408518237,1102048168,3.64,10.15820786,54.82115373,16.66730852,11.2855266,21.85220587,3319,450206774.4,4468569793,59764072151,59764072151
601696,中银证券,11.49,-3.445378151,38.91488732,39.51743107,1.91680131,-2.362112082,10.84214183,-18.60027597,证券,0.090942927,2778000000,1.53,36.94068757,74.82497162,5.208163989,5.9943615,0,3159,252639451.3,684374632.3,31919220000,31919220000
601698,中国卫通,17.97,-4.769475358,81.02621813,82.44774155,4.98927793,1.047815401,27.71765981,56.11066362,通信服务,0.033473547,4224385412,0.93,29.30951462,13.41409304,12.89665595,3.6017236,36.55671682,13421,141405161.8,596552541.9,75912205854,75912205854
601699,潞安环能,20.87,0.8699855,4.13914876,4.40637752,1.18540481,0.026632278,1.19292739,1.97131132,煤炭行业,1.130043992,2991409200,6.66,32.32618046,43.52791064,37.09778502,17.6058,56.9804954,462,3380423993,11892459071,62430710004,62430710004
601700,风范股份,5.19,0.193050193,234.5707486,183.8336214,2.2599626,-5.420823433,2.23715366,8.49606946,电网设备,0.009874507,1142246700,0.43,2.257036849,44.24071743,-38.21109547,2.2967529,11.06964213,13140,11279123.54,496599379.6,5928260373,5928260373
601702,华峰铝业,12.37,0.080906149,16.86042156,18.55264811,3.16606187,0.499231892,1.44360749,10.06968163,有色金属,0.16983015,998530600,4.44,8.492499071,39.53694099,65.02708946,3.907062,17.08861751,1821,169580601.8,1997013564,12351823522,3437994100
601717,郑煤机,13.86,-1.211689237,9.3583598,9.73193176,1.32438454,0.283698227,0.74486663,16.22716929,汽车零部件,0.439372544,1782245970,4.3,9.402380041,57.67426447,14.86219298,10.4652384,20.97099338,789,783069945.7,9216378295,24701929144,20989081852
601718,际华集团,3.19,0.630914826,100.6763136,63.20958935,0.82143453,0.011886659,0.99240612,-117.2938782,纺织服装,0.005452926,4391629404,0.14,0.908300512,37.03758052,-77.49908894,3.8834501,14.16455975,14625,23947232.09,2747798993,14009297799,14009297799
601727,上海电气,4.74,0.85106383,-22.98943492,-20.70618993,1.33859225,-0.700003709,0.64818018,8.73266273,电源设备,0.023546694,15579809092,0.67,3.277403065,67.00421364,2802.318038,3.5410335,17.13805849,5033,366853000,21289809000,73848295096,59986250416
601728,中国电信,6.55,-2.962962963,21.13884215,21.72154587,1.36225535,3.290665128,1.23290909,4.34740581,通信服务,0.087250184,91507138699,1.83,6.143717252,46.0563012,10.53006985,4.8082028,29.47518776,1877,7984014705,1.29753E+11,5.99372E+11,1.28317E+11
601766,中国中车,6.6,-1.492537313,15.72015318,16.25377339,1.21675259,1.015386495,0.84307062,7.35916856,交运设备,0.021440814,28698864088,0.4,3.227873026,57.17451576,180.0110125,5.4242745,21.5087938,7696,615327000,32378659000,1.89413E+11,1.60563E+11
601777,力帆科技,3.64,0.552486188,115.1237864,107.5602911,1.62065624,0.661603131,1.95800451,-48.54643751,汽车整车,0.008899649,4571523000,0.4,-0.506320913,45.06978485,-19.98872941,2.2460038,8.034537009,10225,40684949.49,1093897928,16640343720,8191638000
601778,晶科科技,4.78,0.420168067,59.82420331,81.57207677,1.13542076,-2.294231946,4.995289,21.48801748,电力行业,0.006791947,3570883981,0.2,3.259622916,61.99719859,146.8076334,4.2098931,40.09871711,17594,24253255.24,818066172.4,17068825429,9755898037
601788,光大证券,16.69,1.212856277,22.10840187,24.13054171,1.38556045,-2.972202345,6.78083082,77.25654896,证券,0.207725255,4610787639,1.57,35.28036294,74.38122743,43.79109325,12.0456672,0,2009,957777036.5,2750179404,76954045695,65202803623
601789,宁波建工,4.94,-0.202020202,15.63331162,15.39259854,1.28033204,-0.99164287,0.24864549,10.19845697,工程建设,0.089479713,1086798590,2.12,1.743005423,78.60954378,-5.233519884,3.8583741,6.684868981,1380,97246425.83,5696192515,5368785035,5368785035
601798,蓝科高新,7.34,1.662049861,-15.06900927,-14.12848317,1.84628063,1.746683734,2.84295898,477.9157376,专用设备,-0.046460697,354528198,-1.16,-14.69990919,50.67241184,41.10414836,3.9755603,22.55421051,-3950,-16471627.31,112170388.9,2602236973,2602236973
601799,星宇股份,111,-1.587020126,36.22045263,33.68344853,3.64707204,-43.96019441,3.94494612,54.56510551,汽车零部件,0.712773533,285679419,2.36,10.59105167,33.87566311,-24.46181626,30.4353736,21.54311798,3893,203624728.7,1922611041,31710415509,31710415509
601800,中国交建,11.64,-1.104502974,9.60406797,9.849791,0.75365502,1.534550362,0.25962547,23.02587193,工程建设,0.345321499,16165711425,2.12,3.930073705,73.41661374,9.595938096,15.4447323,11.62951324,843,5582367706,1.76591E+11,1.88169E+11,1.36738E+11
601801,皖新传媒,9.79,5.952380952,26.15920049,27.51332532,1.68838529,2.448679512,1.62227398,7.85295274,文化传媒,0.169895396,1989204737,2.97,11.26391177,36.14345762,12.15989505,5.7984395,20.34023323,1441,337956726.4,3097397318,19474314375,19474314375
601808,中海油服,15.17,-0.459317585,29.5102486,30.76778009,1.8178021,0.017794311,1.93974092,8.01798999,采掘行业,0.084686337,4771592000,1,5.396867587,47.26422863,32.99593501,8.3452429,13.782306,4478,404088646,8456256979,72385050640,44910299560
601811,新华文轩,17.2,-0.289855072,14.87035882,15.1947265,1.67199503,2.100835319,1.92320178,9.4173039,文化传媒,0.16179571,1233841000,1.59,8.852712154,40.16568783,18.00949954,10.2871119,32.30907911,2658,199630180.9,2311171083,21222065200,13620747080
601816,京沪高铁,5.55,1.092896175,190.5791092,-473.0294351,1.46302789,1.834628585,12.06189681,29.32890962,物流行业,0.04533136,49106484611,1.2,23.95216949,28.01502965,912.6044127,3.7935025,42.40839064,3061,2226063711,8938741095,2.72541E+11,2.72541E+11
601818,光大银行,3.37,-1.173020528,4.38248723,4.44391071,0.46170755,1.362004656,1.31848092,1.37689509,银行,0.209492842,59085551061,2.61,32.63797893,91.95829244,5.344680851,7.2989926,0,402,12378000000,38158000000,1.99118E+11,1.56391E+11
601825,沪农商行,6.22,1.633986928,5.27990418,5.46622728,0.56894439,0.40242135,2.2981214,0.7583572,银行,0.36293174,9644444445,3.38,52.70717142,91.72777649,12.44060792,10.9325272,0,428,3500275000,6832482000,59988444448,28747368628
601827,三峰环境,8.01,-0.866336634,11.35134677,11.79934081,1.34415656,-1.249014392,2.23151117,6.64146584,环保行业,0.208523952,1678268000,3.56,23.97245844,56.04189598,14.74237675,5.9591273,33.63984027,960,349959075.7,1545917662,13442926680,6405925410
601828,美凯龙,5.18,0.193423598,114.7202892,30.12884291,0.41969347,-3.141379101,1.68590412,6.10453628,商业百货,0.033499609,4354732673,0.27,7.075400673,55.15379038,-79.098614,12.3423412,59.80869998,3866,145881841.1,2616557957,22557515246,18717655662
601838,成都银行,13.6,0.740740741,4.87641602,5.0591621,0.88553338,0.162505125,2.45310646,-4.99049591,银行,0.67640562,3735736260,4.46,47.61098837,93.50351758,17.50001163,15.3579755,0,503,2526873000,5305353000,50806013136,50695650795
601857,中国石油,7.63,-1.801801802,9.06156152,9.34861965,0.99126045,0.134170284,0.43744735,3.20488854,石油行业,0.238387973,1.83021E+11,3.1,6.622651272,41.67954689,12.16514988,7.6972706,21.22377541,800,43630000000,7.32471E+11,1.39645E+12,1.23547E+12
601858,中国科传,41.01,-4.182242991,65.83138828,69.16590728,6.65096532,-18.24336457,11.62302277,72.11659652,文化传媒,0.054069546,790500000,0.88,8.71122528,25.67564881,124.9466923,6.1660222,33.80397164,18962,42741976.05,450422263.4,32418405000,32418405000
601860,紫金银行,2.79,0,6.30407835,6.38312275,0.59517005,1.124823638,2.25808636,1.05614872,银行,0.105055286,3660977137,2.24,35.25213288,93.14803965,5.503907654,4.6877359,0,664,384605000,1091012000,10214126212,9786743865
601865,福莱特,30.43,-0.360183366,29.72895491,30.77567011,4.65186479,197.9218734,3.77261787,-75.5091386,玻璃玻纤,0.238228062,2146894189,3.58,9.533194945,57.25835768,17.11435485,6.5414627,18.46883618,3193,511450441.4,5364942648,65329990171,51535462571
601866,中远海发,2.64,-0.377358491,12.17991249,9.1375717,1.23612786,-0.367618242,1.55844799,4.8887817,航运港口,0.029324378,13573299906,1.37,11.20939186,75.83828157,-71.10644611,2.1357014,24.49921244,2251,398028578.5,3564445103,35833511752,21732456459
601868,中国能建,2.63,-0.754716981,13.73937734,14.04058707,1.16848358,0.641862431,0.28581428,16.15902044,工程建设,0.027136949,41691163636,1.12,2.088369666,75.32582938,17.83077093,2.2507804,10.06064301,2423,1131371000,88515555000,1.09648E+11,37405177533
601869,长飞光纤,33.11,-0.868263473,20.83444277,21.50323162,2.40982557,0.281338406,1.78685959,13.80304872,通信设备,0.318032263,757905108,2.35,6.889163456,48.94382005,18.40126837,13.7395837,25.44710724,2603,241038277,3195125742,25094238126,13453861577
601872,招商轮船,6.03,1.174496644,9.9956725,9.63475681,1.4480692,0.247245353,1.66129697,5.99176944,航运港口,0.13801101,8126250017,3.35,19.22251328,43.99350381,-14.0702026,4.1641656,26.47558652,1092,1121511971,5883160024,49001287603,49001287603
601877,正泰电器,27.34,0,12.63541899,14.61009987,1.56465811,0.658115863,1.15178557,17.76508272,电网设备,0.558849035,2149973551,3.25,9.877026065,56.78758783,109.7794421,17.4734658,21.24182589,1223,1201510644,15740786087,58780276884,58780276884
601878,浙商证券,10.56,0,22.51649836,24.75754713,1.58224322,-0.973475561,2.20043046,95.66515175,证券,0.125821523,3878185888,1.85,10.26334624,81.59304464,50.92180871,6.6740687,0,2098,487959256,4930586230,40953642977,40953642977
601880,辽港股份,1.65,0,33.26867131,30.92723503,1.0133828,-1.111500593,3.31006165,10.99523426,航运港口,0.016331306,23987065816,1.01,15.1473683,26.72352285,-18.69362083,1.62821,30.09788905,2526,391740122.2,2861049291,39578658596,31066777198
